iter	Passed	Remaining
805	1939	466
806	1941	464
807	1944	461
808	1946	459
809	1948	457
810	1951	454
811	1953	452
812	1955	449
813	1957	447
814	1959	444
815	1962	442
816	1964	439
817	1966	437
818	1968	435
819	1971	432
820	1973	430
821	1975	427
822	1977	425
823	1979	422
824	1982	420
825	1984	417
826	1986	415
827	1988	413
828	1990	410
829	1992	408
830	1995	405
831	1997	403
832	1999	400
833	2002	398
834	2004	396
835	2006	393
836	2008	391
837	2010	388
838	2012	386
839	2014	383
840	2016	381
841	2018	378
842	2020	376
843	2022	373
844	2024	371
845	2026	368
846	2028	366
847	2030	363
848	2032	361
849	2033	358
850	2035	356
851	2037	353
852	2039	351
853	2041	348
854	2043	346
855	2045	344
856	2047	341
857	2049	339
858	2051	336
859	2053	334
860	2054	331
861	2056	329
862	2058	326
863	2060	324
864	2062	321
865	2064	319
866	2066	317
867	2068	314
868	2071	312
869	2073	309
870	2075	307
871	2076	304
872	2078	302
873	2080	299
874	2082	297
875	2084	295
876	2086	292
877	2088	290
878	2090	287
879	2092	285
880	2094	282
881	2096	280
882	2098	278
883	2100	275
884	2102	273
885	2104	270
886	2106	268
887	2108	265
888	2111	263
889	2113	261
890	2116	258
891	2118	256
892	2119	253
893	2121	251
894	2123	249
895	2125	246
896	2127	244
897	2129	241
898	2131	239
899	2133	237
900	2135	234
901	2137	232
902	2139	229
903	2141	227
904	2143	225
905	2145	222
906	2147	220
907	2150	217
908	2152	215
909	2154	213
910	2156	210
911	2158	208
912	2160	205
913	2162	203
914	2164	201
915	2166	198
916	2168	196
917	2170	193
918	2172	191
919	2174	189
920	2176	186
921	2178	184
922	2180	181
923	2182	179
924	2184	177
925	2186	174
926	2188	172
927	2190	169
928	2192	167
929	2194	165
930	2196	162
931	2198	160
932	2200	158
933	2202	155
934	2204	153
935	2206	150
936	2208	148
937	2210	146
938	2212	143
939	2214	141
940	2216	138
941	2218	136
942	2219	134
943	2221	131
944	2223	129
945	2225	127
946	2227	124
947	2229	122
948	2231	119
949	2233	117
950	2235	115
951	2237	112
952	2239	110
953	2242	108
954	2244	105
955	2246	103
956	2248	101
957	2250	98
958	2251	96
959	2253	93
960	2255	91
961	2257	89
962	2259	86
963	2261	84
964	2263	82
965	2265	79
966	2267	77
967	2269	75
968	2271	72
969	2274	70
970	2276	67
971	2278	65
972	2280	63
973	2282	60
974	2283	58
975	2285	56
976	2287	53
977	2289	51
978	2292	49
979	2294	46
980	2296	44
981	2298	42
982	2300	39
983	2302	37
984	2304	35
985	2305	32
986	2307	30
987	2310	28
988	2312	25
989	2314	23
990	2316	21
991	2318	18
992	2320	16
993	2322	14
994	2324	11
995	2327	9
996	2330	7
997	2332	4
998	2334	2
999	2336	0
